dt_ecriture;exercice_comptable;nøpiece;nom_fichier;libelle;type;ttc;tva;ht;mode_rglt;etat_statut;idt_mode_reg;idt_statut;idt_ss_categorie
2020-06-17;2020;Facture FAC_403-0509377-4126767;FAC_403-0509377-4126767.pdf;Amazon;;18.9;;;CB PRO;;3;;
2020-06-22;2020;Note De Frais N°1974493_71;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2020-06-22;2020;Facture FAC_0054-4182-0391;FAC_0054-4182-0391.pdf;PearsonVue Oracle;Examen de certification;198;33;165;CB PRO;;3;;40
2020-06-30;2020;Note De Frais N°0915;1040-NDF_0915.pdf;Forfait mobile de Juin 2020;Forfait mobile de Juin 2020;50;;;VRMT;PAYE;5;1;33
2020-06-30;2020;Note De Frais N°0915_1;1040-NDF_0915.pdf;Forfait internet de Juin  2020;Forfait internet de Juin  2020;50;;;VRMT;PAYE;5;1;34
2020-06-30;2020;Note De Frais N°0915_2;1040-NDF_0915.pdf;EDF de Juin 2020;EDF de Juin 2020;50;;;VRMT;PAYE;5;1;32
2020-07-07;2020;Note De Frais N°0916;1041-NDF_0916.pdf;BP;Carburant Auto;68.05;11.34;56.71;CB PRO;;3;;10
2020-07-07;2020;Note De Frais N°0917;1042-NDF_0917.pdf;Le Royal;Restauration;79.2;7.8;71.4;CB PRO;;3;;15
2020-07-10;2020;Note De Frais N°0918;1043-NDF_0918.pdf;56 Degres - Olivium;Restauration;46.7;4.25;42.45;CB PRO;;3;;15
2020-07-13;2020;Note De Frais N°0919;1044-NDF_0919.pdf;Afrodisiac;Restauration;61.3;5.91;55.39;CB PRO;;3;;15
2020-07-14;2020;Note De Frais N°0920;1045-NDF_0920.pdf;56 Degres - Olivium;Restauration;71.4;7.25;64.15;CB PRO;;3;;15
2020-07-16;2020;Facture FAC_362473;FAC_362473.pdf;Whizlabs;Achat cours en ligne;15.95;;;;;0;;23
2020-06-22;2020;Note De Frais N°1974493_72;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2020-06-22;2020;Note De Frais N°0884_14;Macif-2020.pdf;MACIF;Assurance Auto;80.35;;;VRMT;;5;;40
2020-07-18;2020;Note De Frais N°0921;1046-NDF_0921.pdf;Les flots Gourmands;Restauration;23.9;2.32;21.58;CB PRO;;3;;15
2020-07-18;2020;Note De Frais N°0922;1047-NDF_0922.pdf;Le Bouche à oreille;Restauration;32.5;3.21;29.29;CB PRO;;3;;15
2020-07-17;2020;Note De Frais N°0923;1048-NDF_0923.pdf;56 Degres - Olivium;Restauration;46.9;5.08;41.81;CB PRO;;3;;15
2020-07-17;2020;Note De Frais N°0924;1049-NDF_0924.pdf;LECLERC;Carburant Auto;52.6;8.77;43.83;CB PRO;;3;;10
2020-07-21;2020;Note De Frais N°0925;1050-NDF_0925.pdf;Le Royal;Restauration;16.9;1.54;15.36;CB PRO;;3;;15
2020-07-21;2020;Note De Frais N°0926;1051-NDF_0926.pdf;56 Degres - Olivium;Restauration;51.6;4.69;46.91;CB PRO;;3;;15
2020-07-22;2020;Note De Frais N°0927;1052-NDF_0927.pdf;Dragon D'Orient;Restauration;34.8;3.16;31.64;CB PRO;;3;;15
2020-07-22;2020;Note De Frais N°0928;1053-NDF_0928.pdf;56 Degres - Olivium;Restauration;119.4;12.42;106.98;CB PRO;;3;;15
2020-07-24;2020;Note De Frais N°0929;1054-NDF_0929.pdf;56 Degres - Olivium;Restauration;48;5.05;42.95;CB PRO;;3;;15
2020-07-28;2020;Note De Frais N°0930;1055-NDF_0930.pdf;Garden Wok;Restauration;30.6;2.78;27.82;CB PRO;;3;;15
2020-07-29;2020;Note De Frais N°0931;1056-NDF_0931.pdf;BP;Carburant Auto;70.57;11.76;58.81;CB PRO;;3;;10
2020-07-30;2020;Note De Frais N°0932;1057-NDF_0932.pdf;56 Degres - Olivium;Restauration;57.7;6.44;51.26;CB PRO;;3;;15
2020-07-31;2020;Note De Frais N°0933;1058-NDF_0933.pdf;Garden Wok;Restauration;38.5;3.5;35;CB PRO;;3;;15
2020-07-30;2020;Note De Frais N°0934;1059-NDF_0934.pdf;Génération Optique;Achat de verre correcteur;470.91;;;CB PRO;;3;;21
2020-07-31;2020;Note De Frais N°0935;1060-NDF_0935.pdf;Forfait mobile de Juillet 2020;Forfait mobile de Juillet 2020;50;;;;PAYE;0;1;33
2020-07-31;2020;Note De Frais N°0935_1;1060-NDF_0935.pdf;Forfait internet de  Juillet  2020;Forfait internet de  Juillet  2020;50;;;;PAYE;0;1;34
2020-07-31;2020;Note De Frais N°0935_2;1060-NDF_0935.pdf;EDF de  Juillet 2020;EDF de  Juillet 2020;50;;;;PAYE;0;1;32
2020-08-03;2020;Note De Frais N°0936;1061-NDF_0936.pdf;Le Regann;Restauration;42.5;3.86;38.64;CB PRO;;3;;15
2020-08-06;2020;Note De Frais N°0937;1062-NDF_0937.pdf;Frecathy;Restauration;63.2;6.2;57;CB PRO;;3;;15
2020-08-06;2020;Note De Frais N°0938;1063-NDF_0938.pdf;AVIA;Carburant Auto;62.27;10.38;51.89;CB PRO;;3;;10
2020-08-10;2020;NoteDe Frais N°0939;1064-NDF_0939.pdf;Hilton;Restauration;68;7.4;60.6;CB PRO;;3;;15
2020-08-10;2020;NoteDe Frais N°0940;1065-NDF_0940.pdf;La table du Baro;Restauration;77.2;7.67;69.53;CB PRO;;3;;15
2020-08-13;2020;NoteDe Frais N°0941;1066-NDF_0941.pdf;Garden Wok;Restauration;30.6;2.78;27.82;CB PRO;;3;;15
2020-08-12;2020;NoteDe Frais N°0942;1067-NDF_0942.pdf;SHELL;Carburant Auto;60;10;50;CB PRO;;3;;10
2020-08-18;2020;Note De Frais N°0943;1068-NDF_0943.pdf;56 Degres - Olivium;Restauration;34.7;3.92;30.78;CB PRO;;3;;15
2020-08-19;2020;Note De Frais N°0944;1069-NDF_0944.pdf;Le palais d'emeraude;Restauration;72;6.55;65.45;CB PRO;;3;;15
2020-08-20;2020;Note De Frais N°1974493_74;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2020-08-20;2020;Note De Frais N°0884_15;Macif-2020.pdf;MACIF;Assurance Auto;80.35;;;VRMT;;5;;40
2020-08-20;2020;Note De Frais N°0945;1070-NDF_0945.pdf;Le palais d'emeraude;Restauration;49;4.45;44.55;CB PRO;;3;;15
2020-08-24;2020;Note De Frais N°0946;1071-NDF_0946.pdf;LE Barkley's;Restauration;42.7;3.88;38.82;CB PRO;;3;;15
2020-08-24;2020;Note De Frais N°0947;1072-NDF_0947.pdf;56 Degres - Olivium;Restauration;56.7;5.92;50.78;CB PRO;;3;;15
2020-08-24;2020;Note De Frais N°0948;1073-NDF_0948.pdf;Le palais d'emeraude;Restauration;68;6.18;61.82;CB PRO;;3;;15
2020-08-25;2020;Note De Frais N°0949;1074-NDF_0949.pdf;Total;Carburant Auto;50.23;8.37;41.86;CB PRO;;3;;10
2020-08-26;2020;Note De Frais N°0950;1075-NDF_0950.pdf;Le Gray Paris;Restauration;97;8.82;88.18;CB PRO;;3;;15
2020-08-27;2020;Note De Frais N°0951;1076-NDF_0951.pdf;56 Degres - Olivium;Restauration;56.7;5.92;50.78;CB PRO;;3;;15
2020-08-30;2020;Note De Frais N°0952;1077-NDF_0952.pdf;Forfait mobile d'aout 2020;Forfait mobile d'aout 2020;50;;;;PAYE;0;1;33
2020-08-30;2020;Note De Frais N°0952_1;1077-NDF_0952.pdf;Forfait internet d'aout  2020;Forfait internet d'aout  2020;50;;;;PAYE;0;1;34
2020-08-30;2020;Note De Frais N°0952_2;1077-NDF_0952.pdf;EDF d'aout 2020;EDF d'aout 2020;50;;;;PAYE;0;1;32
2020-09-03;2020;Note De Frais N°0953;1078-NDF_0953.pdf;Le Royal;Restauration;21.2;2.31;18.94;CB PRO;;3;;15
2020-09-04;2020;Note De Frais N°0954;1079-NDF_0954.pdf;La tabe d'home;Restauration;64;6.33;57.67;CB PRO;;3;;15
2020-09-07;2020;Note De Frais N°0955;1080-NDF_0955.pdf;Le Royal;Restauration;13.9;1.26;12.64;CB PRO;;3;;15
2020-09-10;2020;Note De Frais N°0956;1081-NDF_0956.pdf;Leclerc;Carburant Auto;54.23;9.04;45.19;CB PRO;;3;;10
2020-09-11;2020;Facture N° F048437805;1082-FAC_F048437805.pdf;Volkswagen Bank;LLD Auto;472.36;76.14;396.22;;;0;;9
2020-09-14;2020;Note De Frais N°0957;1083-NDF_0957.pdf;56 Degres - Olivium;Restauration;49.1;5.22;43.88;CB PRO;;3;;15
2020-09-15;2020;Note De Frais N°0958;1084-NDF_0958.pdf;Le Coq Noir;Restauration;44.5;4.05;40.45;CB PRO;;3;;15
2020-09-16;2020;Note De Frais N°0959;1085-NDF_0959.pdf;Le royal;Restauration;41;4.27;36.73;CB PRO;;3;;15
2020-09-17;2020;Facture AEU-INV-FR-2020-87818005;AEU-INV-FR-2020-87818005.pdf;Amazon;Achat d'une souris informatique;28.84;4.81;24.03;CB PRO;;3;;21
2020-09-21;2020;Note De Frais N°1974493_76;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2020-09-21;2020;Note De Frais N°0884_16;Macif-2020.pdf;MACIF;Assurance Auto;163.55;;;VRMT;;5;;40
2020-09-21;2020;Note De Frais N°0960;1086-NDF_0960.pdf;AUCHAN;Carburant Auto;63.74;10.62;53.12;CB PRO;;3;;10
2020-09-21;2020;Note De Frais N°0961;1087-NDF_0961.pdf;The Groovy;Restauration;68.5;6.76;61.74;CB PRO;;3;;15
2020-09-21;2020;Note De Frais N°0962;1088-NDF_0962.pdf;Tribeca;Restauration;102.4;10.24;92.16;CB PRO;;3;;15
2020-09-30;2020;Facture FAC_IEE2020005655337;FAC_IEE2020005655337.pdf;Adobe;Abonnement Logiciel Cloud;19.99;;;CB PRO;;3;;20
2020-09-30;2020;Note De Frais N°0963;1089-NDF_0963.pdf;La tabe d'home;Restauration;96;10.2;85.8;CB PRO;;3;;15
2020-10-01;2020;Note De Frais N°0964;1090-NDF_0964.pdf;Dragon D'Orient;Restauration;24.7;2.25;22.45;CB PRO;;3;;15
2020-09-30;2020;Note De Frais N°0965;1091-NDF_0965.pdf;Forfait mobile de septembre 2020;Forfait mobile de septembre 2020;50;;;;PAYE;0;1;33
2020-09-30;2020;Note De Frais N°0965_1;1091-NDF_0965.pdf;Forfait internet de septembre 2020;Forfait internet de septembre 2020;50;;;;PAYE;0;1;34
2020-09-30;2020;Note De Frais N°0965_2;1091-NDF_0965.pdf;EDF de septembre 2020;EDF de septembre 2020;50;;;;PAYE;0;1;32
2020-10-01;2021;Facture FAC_F048636350;FAC_F048636350.pdf;Volkswagen Bank;LLD Auto;590.43;19.38;571.05;VRMT;;5;;9
2020-10-01;2021;Note De Frais N°0966;1092-NDF_0966.pdf;La Table d'Home;Restauration;32;3.17;28.83;CB PRO;;3;;15
2020-10-02;2021;Note De Frais N°0967;1093-NDF_0967.pdf;56 Degres - Olivium;Restauration;44.6;4.82;39.78;CB PRO;;3;;15
2020-10-04;2021;Note De Frais N°0968;1094-NDF_0968.pdf;LECLERC;Carburant Auto;60.53;10.09;50.44;CB PRO;;3;;10
2020-10-02;2021;Note De Frais N°0969;1095-NDF_0969.pdf;56 Degres - Olivium;Restauration;44.6;4.82;39.78;CB PRO;;3;;15
